timestamp,flight_id,angle_roll_est,angle_pitch_est,angle_roll,angle_pitch,angle_yaw,gyro_rate_roll,gyro_rate_pitch,gyro_rate_yaw,acc_x,acc_y,acc_z,tau_x,tau_y,tau_z,error_phi,error_theta,input_roll,input_pitch,input_yaw,motor_1,motor_2,motor_3,motor_4,altura,flight_mode,device_id,roll,pitch,yaw
2025-09-07T23:14:03.893000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.15,0.41,0.54,0,-0.29,-0.29,0.03,-0.01,0.01,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.41,0.54,0
2025-09-07T23:14:03.909000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.02,0.14,0.07,-0.07,0,-0.11,-0.31,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.07,-0.07,0
2025-09-07T23:14:03.933000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.02,0.12,-0.11,-0.21,0,-0.15,0.12,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.11,-0.21,0
2025-09-07T23:14:03.951000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.03,0.14,0.3,0.55,0,-0.11,0.11,0.02,-0.01,0.01,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.3,0.55,0
2025-09-07T23:14:03.972000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.04,0.15,0.1,0.12,0,-0.29,-0.08,-0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.1,0.12,0
2025-09-07T23:14:03.992000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.03,0.15,-0.18,0.21,0,-0.32,-0.03,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.18,0.21,0
2025-09-07T23:14:04.012000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.16,-0.3,0.24,0,-0.09,0.03,0.06,0,-0.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.3,0.24,0
2025-09-07T23:14:04.038000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.18,0.01,0.43,0,-0.24,-0.17,0.08,-0.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.01,0.43,0
2025-09-07T23:14:04.063000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.18,-0.03,0.25,0,-0.14,-0.23,0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.03,0.25,0
2025-09-07T23:14:04.081000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.19,-0.15,0.06,0,-0.06,-0.24,0.09,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.15,0.06,0
