timestamp,flight_id,angle_roll_est,angle_pitch_est,angle_roll,angle_pitch,angle_yaw,gyro_rate_roll,gyro_rate_pitch,gyro_rate_yaw,acc_x,acc_y,acc_z,tau_x,tau_y,tau_z,error_phi,error_theta,input_roll,input_pitch,input_yaw,input_throttle,motor_1,motor_2,motor_3,motor_4,altura,flight_mode,device_id,roll,pitch,yaw
"2025-09-07T23:27:44.811000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.13","-0.1","0.12","0","-0.15","-0.02","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.1","0.12","0"
"2025-09-07T23:27:44.827000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","0.07","0.19","0","-0.18","-0.05","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.07","0.19","0"
"2025-09-07T23:27:44.857000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.13","0","0.11","0","-0.26","-0.03","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.11","0"
"2025-09-07T23:27:44.871000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","0.03","0.14","0","-0.21","-0.03","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.14","0"
"2025-09-07T23:27:44.893000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.13","0.12","0.18","0","-0.15","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.12","0.18","0"
"2025-09-07T23:27:44.916000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.14","-0.01","0.17","0","-0.15","-0.15","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.17","0"
"2025-09-07T23:27:44.936000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.14","0.04","0.29","0","-0.14","-0.18","0.05","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.04","0.29","0"
"2025-09-07T23:27:44.954000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","-0.18","0.03","0","-0.15","-0.2","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.18","0.03","0"
"2025-09-07T23:27:44.976000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.03","0.3","0","-0.15","-0.17","0.05","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.3","0"
"2025-09-07T23:27:45.000000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","-0.03","0.04","0","-0.21","-0.14","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.04","0"
"2025-09-07T23:27:45.028000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","-0.19","0.12","0","-0.21","-0.12","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.19","0.12","0"
"2025-09-07T23:27:45.048000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","0.07","0.21","0","-0.21","-0.06","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.07","0.21","0"
"2025-09-07T23:27:45.072000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.1","0.21","0","-0.21","-0.08","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.21","0"
"2025-09-07T23:27:45.090000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0","0.29","0","-0.2","-0.11","0","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.29","0"
"2025-09-07T23:27:45.109000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","0.15","0.19","0","-0.21","-0.08","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.15","0.19","0"
"2025-09-07T23:27:45.134000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","-0.1","0.15","0","-0.14","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.1","0.15","0"
"2025-09-07T23:27:45.161000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","-0.04","0.19","0","-0.14","-0.18","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.19","0"
"2025-09-07T23:27:45.178000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0.06","0.22","0","-0.06","-0.14","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.22","0"
"2025-09-07T23:27:45.198000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","-0.18","0.11","0","-0.15","-0.17","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.18","0.11","0"
"2025-09-07T23:27:45.222000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.03","0.19","0","-0.12","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.19","0"
"2025-09-07T23:27:45.246000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.01","0.08","0","-0.18","-0.12","-0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.08","0"
"2025-09-07T23:27:45.279000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.01","0.19","0","-0.14","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.19","0"
"2025-09-07T23:27:45.286000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.11","0.11","0","-0.21","-0.05","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.11","0"
"2025-09-07T23:27:45.307000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.11","0.19","0","-0.18","-0.09","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","0.19","0"
"2025-09-07T23:27:45.340000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.18","0.32","0","-0.17","-0.09","0.05","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.18","0.32","0"
"2025-09-07T23:27:45.359000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","0.1","0.12","0","-0.17","-0.2","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.12","0"
"2025-09-07T23:27:45.382000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","-0.04","0.28","0","-0.14","-0.14","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.28","0"
"2025-09-07T23:27:45.401000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.17","0.15","0.11","0","-0.14","-0.15","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.15","0.11","0"
"2025-09-07T23:27:45.425000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.17","-0.08","0.06","0","-0.14","-0.14","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.08","0.06","0"
"2025-09-07T23:27:45.443000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","-0.06","0.17","0","-0.21","-0.15","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.17","0"
"2025-09-07T23:27:45.465000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","-0.01","0.19","0","-0.18","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.19","0"
"2025-09-07T23:27:45.495000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.15","0.14","0","-0.2","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.15","0.14","0"
"2025-09-07T23:27:45.511000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","0.08","0.19","0","-0.18","-0.08","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.08","0.19","0"
"2025-09-07T23:27:45.530000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","0.07","0.12","0","-0.15","-0.03","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.07","0.12","0"
"2025-09-07T23:27:45.552000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","-0.04","0.21","0","-0.12","-0.08","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.21","0"
"2025-09-07T23:27:45.583000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.18","0.11","0.3","0","-0.12","-0.11","0.03","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.3","0"
"2025-09-07T23:27:45.595000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.18","-0.06","0.15","0","-0.14","-0.12","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.15","0"
"2025-09-07T23:27:45.616000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.18","0.03","0.21","0","-0.11","-0.14","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.21","0"
"2025-09-07T23:27:45.639000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.18","-0.03","0.07","0","-0.2","-0.14","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.07","0"
"2025-09-07T23:27:45.662000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.17","-0.07","0.15","0","-0.17","-0.17","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.15","0"
"2025-09-07T23:27:45.698000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","0.03","0.08","0","-0.18","-0.18","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.08","0"
"2025-09-07T23:27:45.702000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0","0.1","0","-0.18","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.1","0"
"2025-09-07T23:27:45.727000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.15","-0.07","0.08","0","-0.2","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.08","0"
"2025-09-07T23:27:45.749000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0.01","0.19","0","-0.21","-0.08","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.19","0"
"2025-09-07T23:27:45.770000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","-0.03","0.25","0","-0.18","-0.09","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.25","0"
"2025-09-07T23:27:45.792000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","-0.04","0.1","0","-0.17","-0.08","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.1","0"
"2025-09-07T23:27:45.816000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","0.1","0.31","0","-0.14","-0.17","0.06","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.31","0"
"2025-09-07T23:27:45.837000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","-0.03","0","0","-0.17","-0.14","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0","0"
"2025-09-07T23:27:45.862000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","0.06","0.18","0","-0.12","-0.15","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.18","0"
"2025-09-07T23:27:45.880000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.15","-0.01","0","0","-0.17","-0.15","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0","0"
"2025-09-07T23:27:45.903000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.14","0","0.12","0","-0.08","-0.17","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.12","0"
"2025-09-07T23:27:45.921000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.13","0","-0.01","0","-0.18","-0.08","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","-0.01","0"
"2025-09-07T23:27:45.940000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.13","-0.11","0.21","0","-0.14","-0.11","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","0.21","0"
"2025-09-07T23:27:45.966000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","0.06","0.21","0","-0.18","-0.05","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.21","0"
"2025-09-07T23:27:45.995000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","-0.07","0.22","0","-0.15","-0.08","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.22","0"
"2025-09-07T23:27:46.010000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.07","0.21","0","-0.18","-0.12","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.21","0"
"2025-09-07T23:27:46.025000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.1","0.21","0","-0.12","-0.12","-0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.21","0"
"2025-09-07T23:27:46.046000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.01","0.12","0","-0.14","-0.12","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.12","0"
"2025-09-07T23:27:46.071000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.15","0","0.14","0","-0.15","-0.17","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.14","0"
"2025-09-07T23:27:46.095000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.15","0.04","0.25","0","-0.14","-0.15","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.04","0.25","0"
"2025-09-07T23:27:46.122000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.17","0.04","0","-0.2","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.17","0.04","0"
"2025-09-07T23:27:46.135000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.01","0.21","0","-0.18","-0.11","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.21","0"
"2025-09-07T23:27:46.160000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","-0.11","-0.07","0","-0.21","-0.14","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","-0.07","0"
"2025-09-07T23:27:46.177000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","0.03","0.26","0","-0.2","-0.12","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.26","0"
"2025-09-07T23:27:46.203000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","0.17","0.15","0","-0.17","-0.06","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.17","0.15","0"
"2025-09-07T23:27:46.224000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.04","0.14","0","-0.17","-0.06","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.14","0"
"2025-09-07T23:27:46.248000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.06","0.28","0","-0.14","-0.09","0.09","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.28","0"
"2025-09-07T23:27:46.275000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","-0.06","0.11","0","-0.17","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.11","0"
"2025-09-07T23:27:46.295000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","-0.15","0.22","0","-0.17","-0.14","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.15","0.22","0"
"2025-09-07T23:27:46.319000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.06","0.18","0","-0.17","-0.15","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.18","0"
"2025-09-07T23:27:46.344000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","0.03","0.21","0","-0.21","-0.12","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.21","0"
"2025-09-07T23:27:46.364000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.14","0.08","0","-0.2","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.14","0.08","0"
"2025-09-07T23:27:46.382000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0.03","0.15","0","-0.17","-0.11","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.15","0"
"2025-09-07T23:27:46.411000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.15","-0.12","0.08","0","-0.24","-0.08","-0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.12","0.08","0"
"2025-09-07T23:27:46.428000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0.06","0.22","0","-0.18","-0.06","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.22","0"
"2025-09-07T23:27:46.450000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.15","0.07","0.15","0","-0.12","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.07","0.15","0"
"2025-09-07T23:27:46.468000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.04","0.18","0","-0.09","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.18","0"
"2025-09-07T23:27:46.489000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.1","0.24","0","-0.09","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.24","0"
"2025-09-07T23:27:46.511000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.14","0.06","0","-0.14","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.14","0.06","0"
"2025-09-07T23:27:46.535000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.1","0.19","0","-0.11","-0.15","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.1","0.19","0"
"2025-09-07T23:27:46.555000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.14","-0.01","0.12","0","-0.17","-0.12","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.12","0"
"2025-09-07T23:27:46.587000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.15","-0.12","0.14","0","-0.14","-0.15","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.12","0.14","0"
"2025-09-07T23:27:46.607000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.14","0.07","0.06","0","-0.18","-0.14","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.07","0.06","0"
"2025-09-07T23:27:46.622000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.13","-0.01","0.04","0","-0.2","-0.14","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.04","0"
"2025-09-07T23:27:46.659000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.13","0.01","0.17","0","-0.23","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.17","0"
"2025-09-07T23:27:46.662000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","0.1","0.19","0","-0.2","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.19","0"
"2025-09-07T23:27:46.695000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","0","0.24","0","-0.18","-0.09","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.24","0"
"2025-09-07T23:27:46.715000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","0.08","0.04","0","-0.15","-0.11","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.08","0.04","0"
"2025-09-07T23:27:46.728000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","0","0.24","0","-0.15","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.24","0"
"2025-09-07T23:27:46.747000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","-0.03","0.04","0","-0.17","-0.15","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.04","0"
"2025-09-07T23:27:46.773000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.13","0.08","0.18","0","-0.14","-0.12","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.08","0.18","0"
"2025-09-07T23:27:46.797000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.13","-0.18","0.08","0","-0.21","-0.08","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.18","0.08","0"
"2025-09-07T23:27:46.817000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.13","-0.01","0.19","0","-0.17","-0.06","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.19","0"
"2025-09-07T23:27:46.836000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.13","-0.04","0.08","0","-0.2","-0.09","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.08","0"
"2025-09-07T23:27:46.859000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.14","-0.11","0.19","0","-0.2","-0.09","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","0.19","0"
"2025-09-07T23:27:46.877000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.14","0.03","0.19","0","-0.23","-0.08","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.19","0"
"2025-09-07T23:27:46.904000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.14","-0.03","0.25","0","-0.15","-0.12","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.25","0"
"2025-09-07T23:27:46.921000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0","0.1","0","-0.14","-0.09","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.1","0"
"2025-09-07T23:27:46.966000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0.07","0.19","0","-0.17","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.07","0.19","0"
"2025-09-07T23:27:46.967000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","-0.11","0.04","0","-0.15","-0.09","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","0.04","0"
"2025-09-07T23:27:46.983000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","0.01","0.15","0","-0.17","-0.14","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.15","0"
"2025-09-07T23:27:47.010000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.14","-0.03","0.15","0","-0.12","-0.11","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.15","0"
"2025-09-07T23:27:47.028000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","-0.01","0.03","0","-0.2","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.01","0.03","0"
"2025-09-07T23:27:47.051000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","0.08","0.3","0","-0.18","-0.11","0.08","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.08","0.3","0"
"2025-09-07T23:27:47.081000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","0","0.07","0","-0.17","-0.09","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.07","0"
